CO2,pressure,temperature,humidity,date_time
591,1016.86,27.89,51.05,2022-08-16T17:52:16Z
591,1016.87,27.92,50.79,2022-08-16T17:52:21Z
591,1016.85,27.92,50.7,2022-08-16T17:52:26Z
591,1016.84,27.89,51.08,2022-08-16T17:52:31Z
591,1016.86,27.89,50.83,2022-08-16T17:52:36Z
590,1016.84,27.87,50.82,2022-08-16T17:52:41Z
590,1016.85,27.9,50.66,2022-08-16T17:52:46Z
590,1016.88,27.88,50.96,2022-08-16T17:52:51Z
589,1016.88,27.87,50.7,2022-08-16T17:52:56Z
590,1016.88,27.88,50.42,2022-08-16T17:53:01Z
591,1016.83,27.87,50.52,2022-08-16T17:53:06Z
591,1016.84,27.88,50.79,2022-08-16T17:53:11Z
592,1016.83,27.84,51.03,2022-08-16T17:53:16Z
591,1016.87,27.84,50.87,2022-08-16T17:53:21Z
592,1016.83,27.82,50.67,2022-08-16T17:53:26Z
592,1016.86,27.85,50.77,2022-08-16T17:53:31Z
593,1016.85,27.79,51.17,2022-08-16T17:53:36Z
593,1016.87,27.79,50.72,2022-08-16T17:53:41Z
593,1016.87,27.82,50.75,2022-08-16T17:53:46Z
593,1016.88,27.81,50.64,2022-08-16T17:53:51Z
594,1016.86,27.83,50.9,2022-08-16T17:53:56Z
594,1016.88,27.83,50.66,2022-08-16T17:54:01Z
593,1016.89,27.87,50.69,2022-08-16T17:54:06Z
593,1016.87,27.86,50.86,2022-08-16T17:54:11Z
594,1016.87,27.88,51.08,2022-08-16T17:54:16Z
594,1016.87,27.92,51.2,2022-08-16T17:54:21Z
595,1016.87,27.96,50.83,2022-08-16T17:54:26Z
594,1016.86,27.97,50.46,2022-08-16T17:54:31Z
595,1016.86,27.98,50.66,2022-08-16T17:54:36Z
595,1016.86,27.97,50.94,2022-08-16T17:54:41Z
596,1016.9,27.95,50.73,2022-08-16T17:54:47Z
596,1016.87,27.91,50.7,2022-08-16T17:54:52Z
596,1016.87,27.94,50.92,2022-08-16T17:54:57Z
596,1016.85,27.92,51.1,2022-08-16T17:55:02Z
597,1016.88,27.93,50.48,2022-08-16T17:55:07Z
596,1016.85,27.92,50.35,2022-08-16T17:55:12Z
596,1016.88,27.93,50.27,2022-08-16T17:55:17Z
596,1016.85,27.91,50.34,2022-08-16T17:55:22Z
596,1016.91,27.95,50.26,2022-08-16T17:55:27Z
597,1016.88,27.92,50.23,2022-08-16T17:55:32Z
597,1016.92,27.92,50.22,2022-08-16T17:55:37Z
597,1016.89,27.92,50.32,2022-08-16T17:55:42Z
596,1016.89,27.93,51.03,2022-08-16T17:55:47Z
597,1016.89,27.97,50.68,2022-08-16T17:55:52Z
596,1016.88,27.97,50.42,2022-08-16T17:55:57Z
597,1016.84,27.99,50.51,2022-08-16T17:56:02Z
597,1016.86,27.99,50.3,2022-08-16T17:56:07Z
597,1016.87,27.99,50.43,2022-08-16T17:56:12Z
597,1016.86,28.02,50.52,2022-08-16T17:56:17Z
597,1016.86,28.04,50.77,2022-08-16T17:56:22Z
597,1016.89,28.06,51.07,2022-08-16T17:56:27Z
599,1016.87,28.04,51.65,2022-08-16T17:56:32Z
599,1016.87,28.07,50.95,2022-08-16T17:56:37Z
599,1016.85,28.09,51.07,2022-08-16T17:56:42Z
600,1016.86,28.02,51.05,2022-08-16T17:56:47Z
600,1016.88,28.04,51.16,2022-08-16T17:56:52Z
600,1016.88,28.06,50.6,2022-08-16T17:56:57Z
601,1016.86,28.08,50.55,2022-08-16T17:57:02Z
601,1016.84,28.06,50.15,2022-08-16T17:57:07Z
601,1016.86,28.1,50.14,2022-08-16T17:57:12Z
601,1016.86,28.13,50.13,2022-08-16T17:57:17Z
602,1016.85,28.11,49.98,2022-08-16T17:57:23Z
602,1016.85,28.12,50.26,2022-08-16T17:57:28Z
602,1016.87,28.15,50.24,2022-08-16T17:57:33Z
601,1016.89,28.16,49.81,2022-08-16T17:57:38Z
601,1016.87,28.19,50.11,2022-08-16T17:57:43Z
601,1016.87,28.18,50.38,2022-08-16T17:57:48Z
602,1016.86,28.13,50.45,2022-08-16T17:57:53Z
602,1016.88,28.12,50.36,2022-08-16T17:57:58Z
603,1016.87,28.13,50.67,2022-08-16T17:58:03Z
602,1016.86,28.11,50.48,2022-08-16T17:58:08Z
602,1016.85,28.13,50.24,2022-08-16T17:58:13Z
602,1016.86,28.12,50.66,2022-08-16T17:58:18Z
602,1016.87,28.06,50.22,2022-08-16T17:58:23Z
602,1016.86,28.08,50.35,2022-08-16T17:58:28Z
603,1016.84,28.1,50.42,2022-08-16T17:58:33Z
604,1016.88,28.11,50.67,2022-08-16T17:58:38Z
604,1016.89,28.13,50.55,2022-08-16T17:58:43Z
605,1016.88,28.14,50.38,2022-08-16T17:58:48Z
604,1016.86,28.14,50.7,2022-08-16T17:58:53Z
604,1016.85,28.1,50.12,2022-08-16T17:58:58Z
604,1016.81,28.07,50.33,2022-08-16T17:59:03Z
605,1016.83,28.05,50.26,2022-08-16T17:59:08Z
605,1016.84,28.04,50.7,2022-08-16T17:59:13Z
605,1016.83,28.07,50.78,2022-08-16T17:59:18Z
605,1016.86,28.06,50.37,2022-08-16T17:59:23Z
605,1016.82,28.08,50.46,2022-08-16T17:59:28Z
605,1016.84,28.08,50.2,2022-08-16T17:59:33Z
605,1016.85,28.06,50.33,2022-08-16T17:59:38Z
606,1016.82,28.05,50.62,2022-08-16T17:59:43Z
606,1016.83,28.08,50.85,2022-08-16T17:59:49Z
605,1016.83,28.06,50.09,2022-08-16T17:59:54Z
606,1016.82,28.1,50.31,2022-08-16T17:59:59Z
606,1016.83,28.12,50.64,2022-08-16T18:00:04Z
607,1016.82,28.15,50.58,2022-08-16T18:00:09Z
606,1016.87,28.17,50.44,2022-08-16T18:00:14Z
606,1016.83,28.19,50.19,2022-08-16T18:00:19Z
606,1016.82,28.18,50.07,2022-08-16T18:00:24Z
606,1016.8,28.16,50.05,2022-08-16T18:00:29Z
606,1016.8,28.17,50.11,2022-08-16T18:00:34Z
606,1016.85,28.2,50.19,2022-08-16T18:00:39Z
606,1016.81,28.22,50.19,2022-08-16T18:00:44Z
606,1016.83,28.25,50.16,2022-08-16T18:00:49Z
606,1016.84,28.26,50.17,2022-08-16T18:00:54Z
607,1016.83,28.28,50.08,2022-08-16T18:00:59Z
606,1016.82,28.28,49.9,2022-08-16T18:01:04Z
606,1016.84,28.3,50.02,2022-08-16T18:01:09Z
606,1016.86,28.3,50.04,2022-08-16T18:01:14Z
606,1016.83,28.24,49.69,2022-08-16T18:01:19Z
606,1016.81,28.27,50.06,2022-08-16T18:01:24Z
606,1016.82,28.27,49.94,2022-08-16T18:01:29Z
606,1016.84,28.23,50.16,2022-08-16T18:01:34Z
607,1016.82,28.16,49.96,2022-08-16T18:01:39Z
608,1016.8,28.17,49.78,2022-08-16T18:01:44Z
608,1016.79,28.17,50.12,2022-08-16T18:01:49Z
608,1016.79,28.17,50.12,2022-08-16T18:01:54Z
608,1016.81,28.17,50.24,2022-08-16T18:01:59Z
608,1016.81,28.19,50.15,2022-08-16T18:02:04Z
608,1016.78,28.21,50.08,2022-08-16T18:02:09Z
608,1016.83,28.25,50.03,2022-08-16T18:02:15Z
609,1016.82,28.24,50.01,2022-08-16T18:02:20Z
609,1016.81,28.22,50.02,2022-08-16T18:02:25Z
609,1016.83,28.19,50.17,2022-08-16T18:02:30Z
609,1016.82,28.17,50.12,2022-08-16T18:02:35Z
611,1016.78,28.15,50.13,2022-08-16T18:02:40Z
612,1016.79,28.12,50.26,2022-08-16T18:02:45Z
612,1016.78,28.03,50.18,2022-08-16T18:02:50Z
613,1016.78,28.03,50.63,2022-08-16T18:02:55Z
614,1016.78,28.04,50.73,2022-08-16T18:03:00Z
614,1016.81,28.04,50.51,2022-08-16T18:03:05Z
613,1016.78,28.07,50.56,2022-08-16T18:03:10Z
613,1016.81,28.09,50.54,2022-08-16T18:03:15Z
614,1016.81,28.09,50.46,2022-08-16T18:03:20Z
614,1016.82,28.12,50.33,2022-08-16T18:03:25Z
615,1016.8,28.12,50.31,2022-08-16T18:03:30Z
614,1016.81,28.09,50.61,2022-08-16T18:03:35Z
614,1016.84,28.01,50.34,2022-08-16T18:03:40Z
615,1016.86,27.96,50.36,2022-08-16T18:03:45Z
615,1016.86,27.96,50.55,2022-08-16T18:03:50Z
616,1016.87,27.93,50.39,2022-08-16T18:03:55Z
616,1016.85,27.97,50.4,2022-08-16T18:04:00Z
616,1016.85,28.01,50.6,2022-08-16T18:04:05Z
616,1016.89,28.04,50.41,2022-08-16T18:04:10Z
615,1016.86,28.06,50.59,2022-08-16T18:04:15Z
616,1016.88,28.11,50.65,2022-08-16T18:04:20Z
617,1016.82,28.15,50.45,2022-08-16T18:04:25Z
616,1016.81,28.17,50.14,2022-08-16T18:04:30Z
616,1016.79,28.2,50.19,2022-08-16T18:04:35Z
616,1016.8,28.2,49.89,2022-08-16T18:04:40Z
616,1016.8,28.24,49.91,2022-08-16T18:04:45Z
615,1016.79,28.25,49.91,2022-08-16T18:04:51Z
615,1016.85,28.28,49.99,2022-08-16T18:04:56Z
614,1016.81,28.3,49.74,2022-08-16T18:05:06Z
614,1016.82,28.34,49.84,2022-08-16T18:05:11Z
614,1016.81,28.37,49.81,2022-08-16T18:05:16Z
614,1016.84,28.41,49.98,2022-08-16T18:05:21Z
615,1016.81,28.43,49.6,2022-08-16T18:05:26Z
615,1016.8,28.43,49.5,2022-08-16T18:05:31Z
615,1016.83,28.45,49.48,2022-08-16T18:05:36Z
615,1016.82,28.46,49.68,2022-08-16T18:05:41Z
616,1016.8,28.48,49.62,2022-08-16T18:05:46Z
616,1016.78,28.49,49.46,2022-08-16T18:05:51Z
616,1016.77,28.46,49.37,2022-08-16T18:05:56Z
616,1016.8,28.47,49.55,2022-08-16T18:06:01Z
617,1016.8,28.49,49.58,2022-08-16T18:06:06Z
616,1016.82,28.51,49.44,2022-08-16T18:06:11Z
616,1016.79,28.53,49.56,2022-08-16T18:06:16Z
615,1016.79,28.56,49.45,2022-08-16T18:06:21Z
616,1016.79,28.53,49.26,2022-08-16T18:06:26Z
617,1016.81,28.58,49.35,2022-08-16T18:06:31Z
616,1016.82,28.59,49.31,2022-08-16T18:06:36Z
617,1016.82,28.61,49.19,2022-08-16T18:06:41Z
617,1016.78,28.63,49.11,2022-08-16T18:06:46Z
617,1016.8,28.63,49.16,2022-08-16T18:06:51Z
617,1016.82,28.62,49.12,2022-08-16T18:06:56Z
618,1016.79,28.62,49.03,2022-08-16T18:07:01Z
619,1016.76,28.62,49.17,2022-08-16T18:07:06Z
620,1016.8,28.65,49.15,2022-08-16T18:07:11Z
620,1016.77,28.67,49.2,2022-08-16T18:07:16Z
620,1016.8,28.69,49.35,2022-08-16T18:07:22Z
622,1016.78,28.71,49.18,2022-08-16T18:07:27Z
622,1016.78,28.74,48.88,2022-08-16T18:07:32Z
622,1016.77,28.74,48.75,2022-08-16T18:07:37Z
622,1016.8,28.74,48.86,2022-08-16T18:07:42Z
623,1016.8,28.69,48.83,2022-08-16T18:07:47Z
622,1016.76,28.69,48.94,2022-08-16T18:07:52Z
623,1016.78,28.7,48.87,2022-08-16T18:07:57Z
623,1016.76,28.68,48.91,2022-08-16T18:08:02Z
622,1016.77,28.69,49.07,2022-08-16T18:08:07Z
623,1016.76,28.7,48.86,2022-08-16T18:08:12Z
622,1016.79,28.7,48.97,2022-08-16T18:08:17Z
622,1016.8,28.68,48.88,2022-08-16T18:08:22Z
623,1016.78,28.7,48.92,2022-08-16T18:08:27Z
622,1016.77,28.72,48.78,2022-08-16T18:08:32Z
623,1016.8,28.72,48.81,2022-08-16T18:08:37Z
623,1016.78,28.73,48.64,2022-08-16T18:08:42Z
623,1016.77,28.75,48.66,2022-08-16T18:08:47Z
623,1016.77,28.75,48.76,2022-08-16T18:08:52Z
622,1016.74,28.75,48.66,2022-08-16T18:08:57Z
622,1016.78,28.74,48.71,2022-08-16T18:09:02Z
622,1016.78,28.73,48.7,2022-08-16T18:09:07Z
623,1016.76,28.71,48.64,2022-08-16T18:09:12Z
623,1016.79,28.7,48.6,2022-08-16T18:09:17Z
623,1016.76,28.7,48.57,2022-08-16T18:09:22Z
623,1016.79,28.71,48.79,2022-08-16T18:09:27Z
623,1016.82,28.7,48.81,2022-08-16T18:09:33Z
624,1016.77,28.68,48.74,2022-08-16T18:09:38Z
623,1016.82,28.7,48.73,2022-08-16T18:09:43Z
623,1016.78,28.7,48.75,2022-08-16T18:09:48Z
623,1016.82,28.7,48.94,2022-08-16T18:09:53Z
624,1016.84,28.68,48.83,2022-08-16T18:09:58Z
624,1016.83,28.66,48.68,2022-08-16T18:10:03Z
624,1016.81,28.68,48.77,2022-08-16T18:10:08Z
624,1016.84,28.7,48.86,2022-08-16T18:10:13Z
624,1016.8,28.71,48.92,2022-08-16T18:10:18Z
624,1016.81,28.72,48.74,2022-08-16T18:10:23Z
623,1016.82,28.73,48.76,2022-08-16T18:10:28Z
623,1016.77,28.74,48.65,2022-08-16T18:10:33Z
623,1016.79,28.72,48.56,2022-08-16T18:10:38Z
624,1016.8,28.73,48.66,2022-08-16T18:10:43Z
623,1016.8,28.72,48.57,2022-08-16T18:10:48Z
623,1016.82,28.71,48.74,2022-08-16T18:10:53Z
624,1016.8,28.72,48.86,2022-08-16T18:10:58Z
624,1016.78,28.69,48.8,2022-08-16T18:11:03Z
624,1016.8,28.7,48.71,2022-08-16T18:11:08Z
623,1016.79,28.7,48.74,2022-08-16T18:11:13Z
623,1016.83,28.72,48.8,2022-08-16T18:11:18Z
623,1016.8,28.73,48.77,2022-08-16T18:11:23Z
623,1016.85,28.74,48.7,2022-08-16T18:11:28Z
624,1016.84,28.74,48.57,2022-08-16T18:11:33Z
624,1016.89,28.69,48.67,2022-08-16T18:11:38Z
624,1016.87,28.7,48.83,2022-08-16T18:11:43Z
623,1016.88,28.72,48.71,2022-08-16T18:11:48Z
624,1016.88,28.7,48.78,2022-08-16T18:11:53Z
623,1016.88,28.72,48.87,2022-08-16T18:11:58Z
623,1016.89,28.73,48.79,2022-08-16T18:12:04Z
622,1016.89,28.73,48.57,2022-08-16T18:12:09Z
621,1016.87,28.69,48.58,2022-08-16T18:12:14Z
621,1016.88,28.69,48.67,2022-08-16T18:12:19Z
620,1016.91,28.68,48.82,2022-08-16T18:12:24Z
621,1016.9,28.67,48.84,2022-08-16T18:12:29Z
620,1016.9,28.69,48.84,2022-08-16T18:12:34Z
620,1016.85,28.67,48.83,2022-08-16T18:12:39Z
620,1016.85,28.64,49,2022-08-16T18:12:44Z
620,1016.84,28.62,48.79,2022-08-16T18:12:49Z
620,1016.84,28.61,48.89,2022-08-16T18:12:54Z
620,1016.83,28.58,48.93,2022-08-16T18:12:59Z
621,1016.87,28.59,48.98,2022-08-16T18:13:04Z
621,1016.86,28.58,49.04,2022-08-16T18:13:09Z
621,1016.84,28.58,48.91,2022-08-16T18:13:14Z
622,1016.88,28.62,49,2022-08-16T18:13:19Z
622,1016.84,28.61,49.02,2022-08-16T18:13:24Z
622,1016.86,28.63,48.79,2022-08-16T18:13:29Z
622,1016.89,28.64,48.99,2022-08-16T18:13:34Z
622,1016.85,28.62,48.79,2022-08-16T18:13:39Z
622,1016.86,28.6,48.86,2022-08-16T18:13:44Z
621,1016.88,28.58,48.95,2022-08-16T18:13:49Z
621,1016.88,28.56,49.02,2022-08-16T18:13:54Z
622,1016.84,28.56,49.05,2022-08-16T18:13:59Z
622,1016.86,28.52,49.03,2022-08-16T18:14:04Z
622,1016.87,28.52,49.11,2022-08-16T18:14:09Z
623,1016.86,28.54,49.08,2022-08-16T18:14:14Z
623,1016.89,28.48,49.03,2022-08-16T18:14:19Z
623,1016.84,28.42,49.12,2022-08-16T18:14:24Z
622,1016.87,28.4,49.29,2022-08-16T18:14:30Z
623,1016.88,28.4,49.11,2022-08-16T18:14:35Z
623,1016.86,28.39,49.21,2022-08-16T18:14:40Z
623,1016.89,28.4,49.25,2022-08-16T18:14:45Z
624,1016.88,28.4,49.22,2022-08-16T18:14:50Z
625,1016.92,28.35,49.25,2022-08-16T18:14:55Z
625,1016.89,28.35,49.23,2022-08-16T18:15:00Z
625,1016.89,28.31,49.42,2022-08-16T18:15:05Z
625,1016.89,28.31,49.38,2022-08-16T18:15:10Z
626,1016.92,28.33,49.41,2022-08-16T18:15:15Z
626,1016.89,28.33,49.41,2022-08-16T18:15:20Z
626,1016.93,28.29,49.35,2022-08-16T18:15:25Z
626,1016.93,28.31,49.35,2022-08-16T18:15:30Z
626,1016.92,28.31,49.39,2022-08-16T18:15:35Z
625,1016.92,28.31,49.42,2022-08-16T18:15:40Z
626,1016.92,28.33,49.4,2022-08-16T18:15:45Z
625,1016.89,28.34,49.26,2022-08-16T18:15:50Z
625,1016.92,28.32,49.25,2022-08-16T18:15:55Z
624,1016.88,28.31,49.34,2022-08-16T18:16:00Z
624,1016.88,28.32,49.39,2022-08-16T18:16:05Z
624,1016.89,28.31,49.54,2022-08-16T18:16:10Z
624,1016.89,28.28,49.61,2022-08-16T18:16:15Z
626,1016.89,28.26,49.58,2022-08-16T18:16:20Z
626,1016.88,28.26,49.58,2022-08-16T18:16:25Z
626,1016.9,28.3,49.51,2022-08-16T18:16:30Z
626,1016.91,28.33,49.88,2022-08-16T18:16:35Z
626,1016.9,28.25,49.58,2022-08-16T18:16:40Z
627,1016.92,28.19,49.82,2022-08-16T18:16:45Z
630,1016.87,28.2,49.81,2022-08-16T18:16:50Z
629,1016.87,28.17,50.38,2022-08-16T18:16:56Z
629,1016.86,28.19,50.61,2022-08-16T18:17:01Z
629,1016.85,28.2,50.53,2022-08-16T18:17:06Z
630,1016.85,28.19,50.91,2022-08-16T18:17:11Z
630,1016.85,28.21,50.78,2022-08-16T18:17:16Z
631,1016.84,28.26,50.61,2022-08-16T18:17:21Z
632,1016.88,28.34,50.66,2022-08-16T18:17:31Z
633,1016.85,28.39,50.59,2022-08-16T18:17:36Z
633,1016.83,28.44,50.24,2022-08-16T18:17:41Z
633,1016.81,28.48,50.15,2022-08-16T18:17:46Z
633,1016.79,28.51,50.6,2022-08-16T18:17:51Z
634,1016.81,28.55,50.24,2022-08-16T18:17:56Z
634,1016.8,28.56,50.02,2022-08-16T18:18:01Z
634,1016.82,28.62,49.83,2022-08-16T18:18:06Z
634,1016.87,28.63,49.71,2022-08-16T18:18:11Z
634,1016.86,28.65,49.85,2022-08-16T18:18:16Z
634,1016.85,28.69,49.71,2022-08-16T18:18:21Z
634,1016.82,28.72,49.16,2022-08-16T18:18:26Z
635,1016.81,28.75,49.55,2022-08-16T18:18:31Z
635,1016.85,28.79,49.72,2022-08-16T18:18:36Z
635,1016.84,28.81,49.22,2022-08-16T18:18:41Z
635,1016.83,28.85,49.13,2022-08-16T18:18:46Z
634,1016.84,28.89,49.36,2022-08-16T18:18:51Z
635,1016.82,28.92,49.25,2022-08-16T18:18:56Z
634,1016.83,28.92,49.16,2022-08-16T18:19:01Z
634,1016.83,28.95,48.91,2022-08-16T18:19:06Z
634,1016.83,28.96,48.94,2022-08-16T18:19:11Z
635,1016.8,29,49.08,2022-08-16T18:19:16Z
636,1016.82,29.04,49.04,2022-08-16T18:19:21Z
635,1016.83,29.05,48.48,2022-08-16T18:19:27Z
634,1016.83,29.05,48.54,2022-08-16T18:19:32Z
635,1016.79,29.07,48.49,2022-08-16T18:19:37Z
635,1016.82,29.06,48.43,2022-08-16T18:19:42Z
636,1016.82,29.08,48.44,2022-08-16T18:19:47Z
635,1016.8,29.1,48.57,2022-08-16T18:19:52Z
635,1016.82,29.15,48.5,2022-08-16T18:19:57Z
635,1016.81,29.17,48.47,2022-08-16T18:20:02Z
635,1016.82,29.18,48.39,2022-08-16T18:20:07Z
635,1016.81,29.22,48.26,2022-08-16T18:20:12Z
635,1016.85,29.26,48.1,2022-08-16T18:20:17Z
634,1016.81,29.3,47.94,2022-08-16T18:20:22Z
634,1016.83,29.32,47.79,2022-08-16T18:20:27Z
634,1016.8,29.35,47.49,2022-08-16T18:20:32Z
634,1016.81,29.37,47.53,2022-08-16T18:20:37Z
634,1016.81,29.38,47.68,2022-08-16T18:20:42Z
634,1016.82,29.41,47.6,2022-08-16T18:20:47Z
634,1016.82,29.43,47.53,2022-08-16T18:20:52Z
634,1016.82,29.46,47.34,2022-08-16T18:20:57Z
