CO2,pressure,temperature,humidity,date_time
958,1009.11,30.57,38.41,2022-08-09T20:34:29Z
960,1009.09,30.58,38.33,2022-08-09T20:34:34Z
960,1009.13,30.57,38.33,2022-08-09T20:34:39Z
960,1009.11,30.58,38.28,2022-08-09T20:34:44Z
961,1009.11,30.58,38.2,2022-08-09T20:34:49Z
961,1009.12,30.59,38.33,2022-08-09T20:34:54Z
961,1009.1,30.59,38.27,2022-08-09T20:34:59Z
960,1009.11,30.58,38.2,2022-08-09T20:35:04Z
961,1009.12,30.59,38.26,2022-08-09T20:35:09Z
961,1009.12,30.61,38.31,2022-08-09T20:35:15Z
963,1009.1,30.61,38.44,2022-08-09T20:35:20Z
963,1009.13,30.62,38.25,2022-08-09T20:35:25Z
963,1009.13,30.62,38.23,2022-08-09T20:35:30Z
964,1009.11,30.62,38.29,2022-08-09T20:35:35Z
965,1009.11,30.62,38.24,2022-08-09T20:35:40Z
965,1009.06,30.61,38.25,2022-08-09T20:35:45Z
966,1009.11,30.61,38.34,2022-08-09T20:35:50Z
966,1009.11,30.61,38.29,2022-08-09T20:35:55Z
966,1009.09,30.61,38.28,2022-08-09T20:36:00Z
966,1009.11,30.59,38.26,2022-08-09T20:36:05Z
966,1009.09,30.57,38.39,2022-08-09T20:36:10Z
967,1009.08,30.55,38.42,2022-08-09T20:36:15Z
967,1009.09,30.53,38.41,2022-08-09T20:36:20Z
966,1009.07,30.51,38.3,2022-08-09T20:36:25Z
967,1009.06,30.53,38.37,2022-08-09T20:36:30Z
967,1009.08,30.54,38.35,2022-08-09T20:36:35Z
967,1009.08,30.53,38.35,2022-08-09T20:36:40Z
966,1009.1,30.55,38.41,2022-08-09T20:36:45Z
966,1009.06,30.55,38.28,2022-08-09T20:36:50Z
966,1009.05,30.55,38.37,2022-08-09T20:36:55Z
966,1009.05,30.56,38.33,2022-08-09T20:37:00Z
965,1009.05,30.56,38.36,2022-08-09T20:37:05Z
964,1009.04,30.56,38.24,2022-08-09T20:37:10Z
