CO2,pressure,temperature,humidity,date_time
544,1017.29,26.7,51.67,2022-08-16T20:12:56Z
545,1017.31,26.76,51.61,2022-08-16T20:13:01Z
545,1017.29,26.81,51.62,2022-08-16T20:13:06Z
544,1017.25,26.87,51.48,2022-08-16T20:13:11Z
544,1017.24,26.91,51.05,2022-08-16T20:13:16Z
541,1017.27,26.96,51.07,2022-08-16T20:13:21Z
541,1017.3,27.01,50.83,2022-08-16T20:13:26Z
541,1017.3,27.06,50.89,2022-08-16T20:13:31Z
541,1017.3,27.09,50.72,2022-08-16T20:13:36Z
541,1017.28,27.14,50.75,2022-08-16T20:13:41Z
540,1017.22,27.18,50.68,2022-08-16T20:13:46Z
539,1017.22,27.21,50.4,2022-08-16T20:13:51Z
539,1017.23,27.26,50.44,2022-08-16T20:13:56Z
538,1017.26,27.29,50.27,2022-08-16T20:14:01Z
538,1017.27,27.3,50.32,2022-08-16T20:14:06Z
538,1017.28,27.33,50.2,2022-08-16T20:14:11Z
538,1017.28,27.34,49.98,2022-08-16T20:14:16Z
541,1017.27,27.37,50.4,2022-08-16T20:14:21Z
541,1017.27,27.35,50.52,2022-08-16T20:14:26Z
541,1017.27,27.37,50.13,2022-08-16T20:14:31Z
541,1017.27,27.37,50.13,2022-08-16T20:14:36Z
541,1017.27,27.4,50.05,2022-08-16T20:14:42Z
543,1017.29,27.42,50.14,2022-08-16T20:14:52Z
542,1017.27,27.43,50.17,2022-08-16T20:14:57Z
543,1017.29,27.42,49.99,2022-08-16T20:15:02Z
543,1017.26,27.43,49.96,2022-08-16T20:15:07Z
542,1017.3,27.47,49.98,2022-08-16T20:15:12Z
542,1017.27,27.52,49.84,2022-08-16T20:15:17Z
542,1017.3,27.54,49.85,2022-08-16T20:15:22Z
542,1017.29,27.57,49.64,2022-08-16T20:15:27Z
542,1017.31,27.59,49.52,2022-08-16T20:15:32Z
542,1017.32,27.55,49.48,2022-08-16T20:15:37Z
541,1017.32,27.59,49.7,2022-08-16T20:15:42Z
541,1017.29,27.55,49.92,2022-08-16T20:15:47Z
541,1017.26,27.56,49.59,2022-08-16T20:15:52Z
540,1017.29,27.6,49.7,2022-08-16T20:15:57Z
540,1017.3,27.62,49.49,2022-08-16T20:16:02Z
540,1017.34,27.64,49.6,2022-08-16T20:16:07Z
539,1017.33,27.67,49.58,2022-08-16T20:16:12Z
539,1017.36,27.69,49.65,2022-08-16T20:16:17Z
538,1017.41,27.71,49.6,2022-08-16T20:16:22Z
539,1017.41,27.73,49.29,2022-08-16T20:16:27Z
538,1017.38,27.77,49.2,2022-08-16T20:16:32Z
538,1017.38,27.78,49.17,2022-08-16T20:16:37Z
539,1017.39,27.8,49.16,2022-08-16T20:16:42Z
538,1017.34,27.82,49.37,2022-08-16T20:16:47Z
538,1017.33,27.84,49.25,2022-08-16T20:16:52Z
538,1017.33,27.83,48.84,2022-08-16T20:16:57Z
536,1017.31,27.85,48.94,2022-08-16T20:17:02Z
536,1017.38,27.85,48.86,2022-08-16T20:17:07Z
536,1017.41,27.85,48.96,2022-08-16T20:17:13Z
536,1017.37,27.86,48.96,2022-08-16T20:17:18Z
537,1017.4,27.81,48.94,2022-08-16T20:17:23Z
537,1017.41,27.82,48.85,2022-08-16T20:17:28Z
537,1017.39,27.83,48.85,2022-08-16T20:17:33Z
536,1017.41,27.85,48.73,2022-08-16T20:17:38Z
535,1017.43,27.87,49.03,2022-08-16T20:17:43Z
535,1017.39,27.85,48.83,2022-08-16T20:17:48Z
534,1017.47,27.87,48.66,2022-08-16T20:17:53Z
534,1017.44,27.87,48.74,2022-08-16T20:17:58Z
534,1017.45,27.84,48.64,2022-08-16T20:18:03Z
533,1017.44,27.81,48.6,2022-08-16T20:18:08Z
533,1017.43,27.75,48.88,2022-08-16T20:18:13Z
532,1017.43,27.74,48.72,2022-08-16T20:18:18Z
532,1017.46,27.69,48.69,2022-08-16T20:18:23Z
532,1017.48,27.7,48.77,2022-08-16T20:18:28Z
532,1017.48,27.68,48.78,2022-08-16T20:18:33Z
533,1017.48,27.69,48.83,2022-08-16T20:18:38Z
532,1017.47,27.7,48.96,2022-08-16T20:18:43Z
533,1017.47,27.69,48.79,2022-08-16T20:18:48Z
532,1017.47,27.63,48.75,2022-08-16T20:18:53Z
533,1017.5,27.6,48.79,2022-08-16T20:18:58Z
533,1017.46,27.58,49.09,2022-08-16T20:19:03Z
533,1017.47,27.59,49.22,2022-08-16T20:19:08Z
534,1017.45,27.6,48.96,2022-08-16T20:19:13Z
533,1017.43,27.57,48.94,2022-08-16T20:19:18Z
533,1017.46,27.55,48.92,2022-08-16T20:19:23Z
532,1017.45,27.55,49.1,2022-08-16T20:19:28Z
532,1017.45,27.54,49.17,2022-08-16T20:19:33Z
533,1017.5,27.55,49.1,2022-08-16T20:19:38Z
533,1017.47,27.56,49.11,2022-08-16T20:19:44Z
533,1017.48,27.54,49.14,2022-08-16T20:19:49Z
532,1017.47,27.5,49.14,2022-08-16T20:19:54Z
533,1017.5,27.51,49.06,2022-08-16T20:19:59Z
532,1017.52,27.53,49.17,2022-08-16T20:20:04Z
532,1017.49,27.47,49.22,2022-08-16T20:20:09Z
