CO2,pressure,temperature,humidity,date_time
844,1017.16,25.53,50.83,2022-08-16T14:37:35Z
844,1017.16,25.51,51.33,2022-08-16T14:37:41Z
844,1017.18,25.43,50.86,2022-08-16T14:37:46Z
844,1017.18,25.38,51.29,2022-08-16T14:37:51Z
844,1017.14,25.35,51.21,2022-08-16T14:37:56Z
843,1017.17,25.35,51.23,2022-08-16T14:38:01Z
843,1017.15,25.37,51.22,2022-08-16T14:38:06Z
844,1017.15,25.37,51.17,2022-08-16T14:38:11Z
844,1017.17,25.39,51.31,2022-08-16T14:38:16Z
844,1017.18,25.43,51.36,2022-08-16T14:38:21Z
842,1017.18,25.47,51.28,2022-08-16T14:38:26Z
842,1017.18,25.44,51.13,2022-08-16T14:38:31Z
842,1017.19,25.41,51.06,2022-08-16T14:38:36Z
841,1017.2,25.39,50.99,2022-08-16T14:38:41Z
841,1017.19,25.44,51.15,2022-08-16T14:38:46Z
841,1017.18,25.46,51,2022-08-16T14:38:51Z
840,1017.17,25.45,50.8,2022-08-16T14:38:56Z
838,1017.19,25.45,50.89,2022-08-16T14:39:01Z
839,1017.17,25.45,50.88,2022-08-16T14:39:06Z
838,1017.18,25.42,50.92,2022-08-16T14:39:11Z
838,1017.18,25.45,50.94,2022-08-16T14:39:16Z
838,1017.18,25.39,50.86,2022-08-16T14:39:21Z
838,1017.16,25.33,51.03,2022-08-16T14:39:26Z
838,1017.16,25.28,50.99,2022-08-16T14:39:31Z
838,1017.15,25.28,51.12,2022-08-16T14:39:36Z
838,1017.15,25.26,51.2,2022-08-16T14:39:41Z
838,1017.16,25.25,51.13,2022-08-16T14:39:46Z
837,1017.17,25.25,51.14,2022-08-16T14:39:51Z
837,1017.19,25.27,51.14,2022-08-16T14:39:56Z
836,1017.18,25.27,51.33,2022-08-16T14:40:01Z
837,1017.17,25.26,51.24,2022-08-16T14:40:06Z
837,1017.15,25.24,51.25,2022-08-16T14:40:12Z
836,1017.16,25.26,51.12,2022-08-16T14:40:17Z
837,1017.14,25.29,51.17,2022-08-16T14:40:22Z
837,1017.15,25.3,51.11,2022-08-16T14:40:27Z
837,1017.19,25.28,51.12,2022-08-16T14:40:32Z
837,1017.18,25.31,51.1,2022-08-16T14:40:37Z
837,1017.17,25.29,51.26,2022-08-16T14:40:42Z
836,1017.15,25.29,51.29,2022-08-16T14:40:47Z
836,1017.16,25.32,51.27,2022-08-16T14:40:52Z
837,1017.17,25.34,51.13,2022-08-16T14:40:57Z
836,1017.16,25.33,50.96,2022-08-16T14:41:02Z
837,1017.16,25.29,50.95,2022-08-16T14:41:07Z
837,1017.16,25.28,50.94,2022-08-16T14:41:12Z
837,1017.18,25.28,51.32,2022-08-16T14:41:17Z
837,1017.15,25.25,51.2,2022-08-16T14:41:22Z
838,1017.14,25.23,51.24,2022-08-16T14:41:27Z
838,1017.15,25.27,51.35,2022-08-16T14:41:32Z
839,1017.13,25.31,51.3,2022-08-16T14:41:37Z
839,1017.16,25.27,51.04,2022-08-16T14:41:42Z
839,1017.14,25.33,51.09,2022-08-16T14:41:47Z
841,1017.12,25.36,50.97,2022-08-16T14:41:52Z
842,1017.18,25.32,50.82,2022-08-16T14:41:57Z
843,1017.17,25.29,50.78,2022-08-16T14:42:02Z
844,1017.15,25.22,51.27,2022-08-16T14:42:07Z
844,1017.15,25.2,51.11,2022-08-16T14:42:12Z
845,1017.16,25.19,51.12,2022-08-16T14:42:17Z
844,1017.16,25.18,51.32,2022-08-16T14:42:22Z
845,1017.12,25.17,51.22,2022-08-16T14:42:27Z
846,1017.15,25.14,51.35,2022-08-16T14:42:32Z
846,1017.13,25.14,51.24,2022-08-16T14:42:37Z
848,1017.13,25.11,51.2,2022-08-16T14:42:42Z
849,1017.16,25.1,51.7,2022-08-16T14:42:48Z
849,1017.16,25.11,52.48,2022-08-16T14:42:53Z
850,1017.13,25.16,51.59,2022-08-16T14:42:58Z
851,1017.13,25.22,51.33,2022-08-16T14:43:03Z
851,1017.17,25.25,51,2022-08-16T14:43:08Z
850,1017.16,25.28,51.14,2022-08-16T14:43:13Z
850,1017.15,25.27,51.13,2022-08-16T14:43:18Z
850,1017.16,25.29,51.1,2022-08-16T14:43:23Z
851,1017.17,25.28,50.9,2022-08-16T14:43:28Z
851,1017.14,25.28,51.07,2022-08-16T14:43:33Z
851,1017.15,25.27,51.03,2022-08-16T14:43:38Z
851,1017.12,25.27,50.87,2022-08-16T14:43:43Z
850,1017.16,25.24,50.81,2022-08-16T14:43:48Z
850,1017.14,25.23,50.77,2022-08-16T14:43:53Z
850,1017.18,25.15,50.95,2022-08-16T14:43:58Z
847,1017.17,25.16,51.05,2022-08-16T14:44:03Z
844,1017.16,25.17,51.23,2022-08-16T14:44:08Z
844,1017.19,25.15,51.12,2022-08-16T14:44:13Z
845,1017.15,25.14,51.09,2022-08-16T14:44:18Z
845,1017.2,25.08,51.24,2022-08-16T14:44:23Z
844,1017.19,25.1,51.29,2022-08-16T14:44:28Z
844,1017.18,25.1,51.34,2022-08-16T14:44:33Z
844,1017.2,25.05,51.18,2022-08-16T14:44:38Z
845,1017.2,25,51.36,2022-08-16T14:44:43Z
845,1017.21,24.99,51.15,2022-08-16T14:44:48Z
846,1017.16,24.98,51.25,2022-08-16T14:44:53Z
847,1017.22,24.97,51.39,2022-08-16T14:44:58Z
847,1017.16,24.96,51.37,2022-08-16T14:45:03Z
847,1017.17,24.96,51.48,2022-08-16T14:45:08Z
848,1017.17,24.94,51.51,2022-08-16T14:45:14Z
847,1017.15,24.96,51.46,2022-08-16T14:45:19Z
847,1017.17,24.95,51.42,2022-08-16T14:45:24Z
847,1017.17,24.95,51.47,2022-08-16T14:45:29Z
848,1017.19,24.91,51.87,2022-08-16T14:45:34Z
848,1017.17,24.95,51.5,2022-08-16T14:45:39Z
848,1017.17,24.99,51.37,2022-08-16T14:45:44Z
849,1017.17,24.99,51.44,2022-08-16T14:45:49Z
849,1017.16,25.04,51.39,2022-08-16T14:45:54Z
849,1017.16,25.06,51.28,2022-08-16T14:45:59Z
849,1017.17,25.01,51.26,2022-08-16T14:46:04Z
848,1017.15,24.96,51.32,2022-08-16T14:46:09Z
848,1017.15,24.96,51.53,2022-08-16T14:46:14Z
847,1017.19,24.96,51.44,2022-08-16T14:46:19Z
