CO2,pressure,temperature,humidity,date_time
829,1017.27,24.55,54.76,2022-08-16T15:02:44Z
830,1017.3,24.52,54.78,2022-08-16T15:02:49Z
829,1017.28,24.52,54.83,2022-08-16T15:02:54Z
829,1017.28,24.52,55.1,2022-08-16T15:02:59Z
830,1017.28,24.54,55.06,2022-08-16T15:03:04Z
829,1017.28,24.55,55.43,2022-08-16T15:03:09Z
828,1017.27,24.57,55.36,2022-08-16T15:03:14Z
829,1017.31,24.57,55.13,2022-08-16T15:03:19Z
829,1017.28,24.6,55.27,2022-08-16T15:03:24Z
830,1017.27,24.66,55.04,2022-08-16T15:03:29Z
830,1017.29,24.7,54.75,2022-08-16T15:03:35Z
830,1017.33,24.79,54.77,2022-08-16T15:03:40Z
830,1017.29,24.86,54.57,2022-08-16T15:03:45Z
831,1017.3,24.9,54.21,2022-08-16T15:03:50Z
831,1017.29,24.94,54,2022-08-16T15:03:55Z
832,1017.3,24.96,53.84,2022-08-16T15:04:00Z
832,1017.25,24.98,53.77,2022-08-16T15:04:05Z
831,1017.29,25,53.88,2022-08-16T15:04:10Z
831,1017.29,25.06,53.78,2022-08-16T15:04:15Z
832,1017.28,25.09,53.63,2022-08-16T15:04:20Z
831,1017.31,25.12,53.33,2022-08-16T15:04:25Z
831,1017.31,25.17,53.39,2022-08-16T15:04:30Z
830,1017.24,25.24,53.5,2022-08-16T15:04:35Z
831,1017.28,25.29,53.27,2022-08-16T15:04:40Z
831,1017.31,25.36,53.36,2022-08-16T15:04:45Z
831,1017.29,25.39,53.17,2022-08-16T15:04:50Z
830,1017.29,25.46,53.07,2022-08-16T15:04:55Z
830,1017.29,25.51,52.89,2022-08-16T15:05:00Z
830,1017.27,25.54,52.58,2022-08-16T15:05:05Z
830,1017.28,25.62,52.63,2022-08-16T15:05:10Z
830,1017.27,25.61,52.26,2022-08-16T15:05:15Z
830,1017.28,25.62,52.22,2022-08-16T15:05:20Z
829,1017.3,25.65,52.21,2022-08-16T15:05:25Z
829,1017.33,25.69,52.16,2022-08-16T15:05:30Z
830,1017.35,25.68,52,2022-08-16T15:05:35Z
829,1017.32,25.69,52.02,2022-08-16T15:05:40Z
829,1017.31,25.69,51.97,2022-08-16T15:05:45Z
829,1017.31,25.67,51.94,2022-08-16T15:05:50Z
828,1017.29,25.65,52.05,2022-08-16T15:05:55Z
829,1017.3,25.67,52.01,2022-08-16T15:06:01Z
829,1017.31,25.69,52.05,2022-08-16T15:06:06Z
828,1017.3,25.73,52,2022-08-16T15:06:11Z
828,1017.29,25.77,51.98,2022-08-16T15:06:16Z
827,1017.29,25.81,51.95,2022-08-16T15:06:21Z
828,1017.3,25.87,52.01,2022-08-16T15:06:26Z
827,1017.31,25.91,51.62,2022-08-16T15:06:31Z
826,1017.29,25.93,51.51,2022-08-16T15:06:36Z
826,1017.29,25.97,51.5,2022-08-16T15:06:41Z
826,1017.28,25.97,51.34,2022-08-16T15:06:46Z
826,1017.3,26.01,51.33,2022-08-16T15:06:51Z
826,1017.31,26.03,51.27,2022-08-16T15:06:56Z
825,1017.3,26.06,51.22,2022-08-16T15:07:01Z
825,1017.3,26.07,51.25,2022-08-16T15:07:06Z
825,1017.31,26.08,51.16,2022-08-16T15:07:11Z
825,1017.31,26.11,51.06,2022-08-16T15:07:16Z
825,1017.32,26.13,51.01,2022-08-16T15:07:21Z
824,1017.3,26.14,50.96,2022-08-16T15:07:26Z
824,1017.29,26.17,50.96,2022-08-16T15:07:31Z
823,1017.3,26.17,50.9,2022-08-16T15:07:36Z
822,1017.31,26.19,50.9,2022-08-16T15:07:41Z
822,1017.29,26.2,50.96,2022-08-16T15:07:46Z
822,1017.28,26.22,50.86,2022-08-16T15:07:51Z
823,1017.3,26.21,50.8,2022-08-16T15:08:01Z
824,1017.3,26.17,50.75,2022-08-16T15:08:06Z
824,1017.28,26.19,50.82,2022-08-16T15:08:11Z
824,1017.3,26.2,50.85,2022-08-16T15:08:16Z
826,1017.29,26.2,50.9,2022-08-16T15:08:21Z
825,1017.31,26.2,50.79,2022-08-16T15:08:27Z
825,1017.27,26.22,50.81,2022-08-16T15:08:32Z
824,1017.31,26.25,50.8,2022-08-16T15:08:37Z
824,1017.32,26.26,50.85,2022-08-16T15:08:42Z
824,1017.32,26.12,50.8,2022-08-16T15:09:13Z
823,1017.31,26.09,50.88,2022-08-16T15:09:18Z
823,1017.29,26.02,50.99,2022-08-16T15:09:23Z
824,1017.29,26.07,51,2022-08-16T15:09:28Z
824,1017.28,26.04,50.96,2022-08-16T15:09:33Z
824,1017.3,26.04,51.06,2022-08-16T15:09:38Z
823,1017.29,26.06,51.05,2022-08-16T15:09:43Z
824,1017.29,26.06,51.04,2022-08-16T15:09:48Z
824,1017.28,26.11,51.01,2022-08-16T15:09:53Z
825,1017.26,26.15,51.05,2022-08-16T15:09:58Z
825,1017.3,26.18,50.99,2022-08-16T15:10:03Z
824,1017.32,26.2,50.91,2022-08-16T15:10:08Z
824,1017.3,26.2,50.91,2022-08-16T15:10:13Z
825,1017.28,26.18,50.78,2022-08-16T15:10:18Z
825,1017.31,26.2,50.81,2022-08-16T15:10:23Z
826,1017.29,26.24,50.81,2022-08-16T15:10:28Z
827,1017.3,26.24,50.86,2022-08-16T15:10:33Z
827,1017.3,26.3,50.94,2022-08-16T15:10:38Z
827,1017.28,26.32,50.85,2022-08-16T15:10:43Z
827,1017.31,26.34,50.83,2022-08-16T15:10:48Z
828,1017.27,26.34,50.76,2022-08-16T15:10:53Z
828,1017.29,26.31,50.77,2022-08-16T15:10:58Z
828,1017.28,26.3,50.77,2022-08-16T15:11:03Z
829,1017.26,26.35,50.76,2022-08-16T15:11:08Z
829,1017.29,26.39,50.79,2022-08-16T15:11:13Z
829,1017.29,26.43,50.71,2022-08-16T15:11:18Z
829,1017.3,26.43,50.66,2022-08-16T15:11:24Z
830,1017.31,26.47,50.61,2022-08-16T15:11:29Z
830,1017.32,26.48,50.51,2022-08-16T15:11:34Z
830,1017.28,26.53,50.63,2022-08-16T15:11:39Z
832,1017.32,26.54,50.55,2022-08-16T15:11:44Z
834,1017.3,26.59,50.51,2022-08-16T15:11:49Z
837,1017.3,26.64,50.62,2022-08-16T15:11:54Z
837,1017.28,26.68,50.32,2022-08-16T15:11:59Z
838,1017.32,26.65,50.21,2022-08-16T15:12:04Z
838,1017.27,26.68,50.17,2022-08-16T15:12:09Z
839,1017.31,26.65,50.14,2022-08-16T15:12:14Z
839,1017.3,26.61,50.18,2022-08-16T15:12:19Z
839,1017.32,26.66,50.11,2022-08-16T15:12:24Z
839,1017.3,26.67,50.09,2022-08-16T15:12:29Z
839,1017.31,26.72,50.06,2022-08-16T15:12:34Z
840,1017.3,26.75,50.04,2022-08-16T15:12:39Z
841,1017.3,26.78,50.19,2022-08-16T15:12:44Z
841,1017.31,26.81,49.94,2022-08-16T15:12:49Z
841,1017.29,26.84,49.82,2022-08-16T15:12:54Z
843,1017.29,26.88,49.71,2022-08-16T15:12:59Z
844,1017.28,26.89,49.64,2022-08-16T15:13:04Z
848,1017.25,26.87,49.62,2022-08-16T15:13:09Z
850,1017.27,26.91,49.6,2022-08-16T15:13:14Z
851,1017.25,26.91,49.65,2022-08-16T15:13:19Z
852,1017.26,26.91,49.55,2022-08-16T15:13:24Z
852,1017.23,26.95,49.52,2022-08-16T15:13:29Z
853,1017.26,26.99,49.52,2022-08-16T15:13:34Z
854,1017.27,27.02,49.77,2022-08-16T15:13:39Z
855,1017.26,27.06,49.63,2022-08-16T15:13:45Z
855,1017.25,27.1,49.5,2022-08-16T15:13:50Z
856,1017.25,27.13,49.29,2022-08-16T15:13:55Z
857,1017.24,27.09,49.37,2022-08-16T15:14:00Z
856,1017.25,27.14,49.29,2022-08-16T15:14:05Z
857,1017.24,27.18,49.16,2022-08-16T15:14:10Z
857,1017.21,27.22,49.2,2022-08-16T15:14:15Z
857,1017.24,27.26,49.38,2022-08-16T15:14:20Z
858,1017.24,27.27,49.04,2022-08-16T15:14:25Z
861,1017.23,27.27,48.92,2022-08-16T15:14:30Z
860,1017.21,27.3,49.05,2022-08-16T15:14:35Z
861,1017.23,27.31,48.71,2022-08-16T15:14:40Z
861,1017.2,27.31,48.93,2022-08-16T15:14:45Z
861,1017.21,27.34,48.85,2022-08-16T15:14:50Z
861,1017.25,27.36,48.86,2022-08-16T15:14:55Z
861,1017.24,27.37,48.78,2022-08-16T15:15:00Z
861,1017.24,27.37,48.64,2022-08-16T15:15:05Z
862,1017.24,27.35,48.62,2022-08-16T15:15:10Z
863,1017.26,27.37,48.64,2022-08-16T15:15:15Z
862,1017.24,27.38,48.69,2022-08-16T15:15:20Z
863,1017.23,27.39,48.57,2022-08-16T15:15:25Z
864,1017.24,27.39,48.58,2022-08-16T15:15:30Z
863,1017.24,27.4,48.6,2022-08-16T15:15:35Z
863,1017.23,27.4,48.68,2022-08-16T15:15:40Z
864,1017.23,27.44,48.78,2022-08-16T15:15:45Z
864,1017.22,27.46,48.54,2022-08-16T15:15:50Z
864,1017.21,27.47,48.49,2022-08-16T15:15:55Z
864,1017.23,27.49,48.44,2022-08-16T15:16:00Z
865,1017.23,27.49,48.39,2022-08-16T15:16:05Z
865,1017.22,27.46,48.48,2022-08-16T15:16:11Z
865,1017.23,27.49,48.53,2022-08-16T15:16:16Z
866,1017.28,27.53,48.48,2022-08-16T15:16:21Z
867,1017.25,27.57,48.63,2022-08-16T15:16:26Z
